Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
la-petite-etoile,La Petite Etoile,La Petite Etoile est le spécialiste du Business Plan et de la levée de fonds. Optez pour un Business Plan personnalisé ou bien pour l'un des outils BP de notre boutique en ligne !,,,,48.87261892829001,2.3356246948242188,10 rue du faubourg poissonnière 75010 Paris,,,2011,http://www.lebusinessplan.fr/,comesibieude@lebusinessplan.fr,lebusinessplan,https://www.facebook.com/lebusinessplan,https://plus.google.com/u/0/113054029288574118954/posts,,,Entreprise
la-poussinade,La Poussinade,La Poussinade est un espace de coworking qui héberge des startups et leur fournit un environnement de travail haut de gamme.,,,,48.872879,2.33944,10 rue Chauchat,75009,Paris,2012,http://www.la-poussinade.fr,,LaPoussinade,https://www.facebook.com/La.Poussinade,,,,Tiers-lieu
la-ruche,La Ruche,La Ruche est un espace collectif de travail et de création pour entreprendre autrement : il est ouvert à toute personne proposant une réponse innovante à un défi social ou écologique.,,,,48.872391,2.36488,84 quai de Jemappes,75010,Paris,2008,http://www.la-ruche.net,,HappyRuche,https://www.facebook.com/pages/La-Ruche-Paris/156399354385775,,,,Tiers-lieu
la-thé-box,La Thé Box,"La Thé Box envoie des coffrets de thé,infusions&gourmandises tous les mois sur le pas de votre porte pour vous faire découvrir une sélection pointue autour d'un thème.Voyagez sans bouger;des surprises poétiques et sensuelles pour rire et s’évader !",,,,48.87261892829001,2.3356246948242188,29 rue Dussoubs 75002 Paris,,,2013,http://www.lathebox.com,julia.ulman@lathebox.com,lathebox,https://www.facebook.com/laTheBox,,,,Entreprise
labo-de-l-edition,Labo de l'Edition,Un des lieux d'hébergement proposé par Paris Incubateurs qui accueille en particulier les entreprises innovantes du programme d'incubation lié aux mutations du secteur de l'édition.,,,,48.843559,2.35122,2 rue Saint Médard,75005,Paris,,http://www.parisincubateurs.com/sites_incubateur/get_site/29,,,,,,,Incubateur
labo-de-l-édition,Labo de l'édition,"Le Labo de l'Edition est un lieu consacré à la transition numérique et aux innovations dans toute le secteur de l'édition, tout à la fois incubateur, plateforme d'animation/rencontres et espace de coworking.",,,,48.843559,2.35122,2 rue Saint-Médard,75003,Paris,2011,http://www.labodeledition.com,,labodeledition,https://www.facebook.com/LabodelEdition,,,,Tiers-lieu
lacompany,Lacompany,"Conception, design et développement d'applications mobiles et web depuis 2008.",,,,48.81429000500049,2.3155200040004047,41 rue Perier,92120,Montrouge,2008,http://www.lacompany.fr,louis@lacompany.fr,lacompany,,,,,Prestataire
laptop,Laptop,"Laptop est un espace de coworking ouvert à tous concepteurs d'images, de textes, de sons, d'objets interactifs qui ont besoin de travailler de manière ponctuelle ou permanente dans un cadre calme, atypique et stimulant.",,,,48.87735,2.39068,6 rue Arthur Rozier,75019,Paris,2012,http://www.lelaptop.com,,Le_Laptop,https://www.facebook.com/LeLaptop,,,,Tiers-lieu
lawomatic,Lawomatic,Lawomatic propose un ensemble d’ateliers/bureaux à disposition des professions indépendantes créatives et innovantes.,,,,48.87413,2.37153,20 rue Jean Moinon,75010,Paris,2009,http://www.lawomatic.fr,,lawomatic,https://www.facebook.com/atelierlawomatic,,,,Tiers-lieu
lbmg-worklabs,LBMG Worklabs,"LBMG Worklabs, spécialiste du télétravail et du coworking, édite Néonomade un outil de recherche et de réservation d’espaces de travail pour les travailleurs nomades.",,,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,http://www.neo-nomade.com,,neonomade_com,https://www.facebook.com/neonomadecom,https://plus.google.com/102549198905849304896,http://www.linkedin.com/company/923439,,Entreprise
le-camping,Le Camping,"Créé et animé par Silicon Sentier, Le Camping héberge des startups web et leur permet de prototyper leur projet, de se faire coacher par des mentors, et de fédérer des communautés d’utilisateurs pour valider leur produit.",,,,48.869508,2.341908,28 place de la Bourse,75002,Paris,,http://www.lecamping.org,,lecamping,https://www.facebook.com/pages/Le-Camping-Silicon-Sentier/128085203897792,https://plus.google.com/104324660391337746040/,,,Incubateur
le-grand-studio,Le Grand Studio,Le Grand Studio est une agence spécialisée dans les médias sociaux.,,,,48.828751,2.24049,1 place Paul Verlaine,92100,Boulogne Billancourt,2009,http://www.legrandstudio.com,,legrandstudio,https://www.facebook.com/legrandstudio,,,,Prestataire
le-hub-agence,Le Hub Agence,Le Hub est une agence digitale spécialisée dans la création et le mangement de systèmes d'information innovants et d'applications interactives.,,,,48.865459,2.3821,14 rue Crespin du Gast,75011,Paris,2007,http://www.lehub-agence.com,,lehub_agence,https://www.facebook.com/pages/Le-Hub-Agence/149700071759609,,,,Entreprise
le-loop,Le Loop,"Le Loop, Laboratoire Ouvert Ou Pas, est un hackerspace sans lieu fixe qui accueille barbus, curieux et projets créatifs.",,,,48.817696,2.332472,Avenue Lucien Descaves,75014,Paris,,http://www.leloop.org,,Le_Loop,,,,,Tiers-lieu
le-petit-ballon,Le Petit Ballon,"Le Petit Ballon ""Votre sommelier à la maison"" est le leader français du vin par abonnement : chaque mois découvrez 2 bouteilles de vin livrée à la maison, apprenez à les déguster en vidéo et bénéficiez des ventes privées pour les acheter à prix canon",,,,48.87780491500047,2.3204230040004177,43 rue du rocher,75008,,2011,http://www.lepetitballon.com,clement@lepetitballon.com,LPBallon,https://www.facebook.com/lepetitballon,,,,Entreprise
le-petit-fablab-de-paris,Le Petit FabLab de Paris,"Le Petit FabLab de Paris est un atelier de fabrication numérique dédié aux projets collaboratifs de bien commun. Des horaires dédiés permettent, sur plusieurs mois, de pousser les projets le plus loin possible dans leur réalisation.",,,,48.86681999600046,2.382179997000435,156 rue oberkampf,75011,Paris,2013,http://www.lepetitfablabdeparis.fr,bonjour@lepetitfablabdeparis.fr,lpfablabparis,https://www.facebook.com/LePetitFablabDeParis,,,,Tiers-lieu
le-showroom-remix-coworking,Le Showroom - Remix Coworking,"C'est l'un des plus beaux lieux de coworking existants, savant mélange de minimalisme et de néo-baroque, et c'est aussi :\\n- Le seul lieu où les startups peuvent exposer leurs produits \\n- Un lieu d'échange (événements RP, conférences, apéros ;-) )",,,,48.87261892829001,2.3356246948242188,12,rue des fontaines du temple,,2013,http://remixcoworking.com,contact@remixcoworking.com,RemixCoworking,https://www.facebook.com/RemixCoworking,,,,Tiers-lieu
le-studio-du-dessous,Le Studio du Dessous,"Jours après Lunes est la seule marque à travailler autour de l'Innovation, et la recherche de valeurs ajoutées pour améliorer le confort, la douceur et la durabilité des sous-vêtements pour bébé, enfants et jeunes filles.\\nwww.jours-apres-lunes.com",,,,48.872153181671024,2.365901470184326,5,avenue Richerand 75010 Paris,,2009,http://www.jours-apres-lunes.com,sisomorin@yahoo.fr,joursapreslunes,https://www.facebook.com/pages/Jours-Apres-Lunes/186556388068871?ref=hl,,http://www.linkedin.com/profile/view?id=38893766&trk=tab_pro,http://www.viadeo.com/profile/002277g9kbh2gnj7,Entreprise
le-tank,Le Tank,"Le Tank est un espace de coworking dédié aux indépendants, freelances et créateurs d'entreprise de l'univers numérique et de la communication.",,,,48.850472,2.38901,50 rue de Montreuil,75011,Paris,2012,http://letank.spintank.fr,,spintank,,,,,Tiers-lieu
le-wattman,Le Wattman,"Le Wattman est une agence digitale innovante spécialisée dans le conseil en stratégie, le design et le développement de sites web, d'applications mobiles & d'applications SaaS à destination des annonceurs, start-ups ou grands comptes.",,,,48.85835314200045,2.372619094000413,28,rue du Chemin Vert 75011 Paris,,2011,http://www.lewattman.com,thibault@lewattman.com,lewattman,http://www.facebook.com/lewattman,,http://www.linkedin.com/company/2744207?trk=tyah&trkInfo=tas%3Ale%20wattman,,Entreprise
leeaarn,Leeaarn,Leeaarn est une université collaborative pour entrepreneurs et professionnels du numerique qui permet de connecter ceux qui savent et ceux qui veulent apprendre.,,,,48.86414,2.34367,62 rue Jean-Jacques Rousseau,75001,Paris,2012,http://www.leeaarn.com,hello@leeaarn.com,leeaarn,https://www.facebook.com/leeaarn,,http://www.linkedin.com/company/2831626,,Entreprise
leetchi,Leetchi,Leetchi est un service web gratuit et sécurisé qui permet de récolter de l'argent à plusieurs.,,,,48.874981,2.34965,1 cité Paradis,75010,Paris,2009,http://www.leetchi.com,,leetchiweb,https://www.facebook.com/leetchi,,http://www.linkedin.com/company/2655102,,Entreprise
les-argonautes,Les Argonautes,"Les Argonautes est une agence de communication à l'ère du digital, une agence hybride et responsive.",,,,48.849602,2.38784,224 rue du Faubourg Saint-Antoine,75012,Paris,1994,http://www.les-argonautes.fr,,lesargonautes,https://www.facebook.com/lesargonautes.fr,,http://www.linkedin.com/company/les-argonautes,,Prestataire
les-bons-profs,Les Bons Profs,Les Bons Profs proposent des ressources pédagogiques de qualité pour les élèves du secondaire.,,,,48.85107,2.3771,123 rue du Faubourg Saint Antoine,75011,Paris,2011,http://www.lesbonsprofs.com,,LesBonsProfs,https://www.facebook.com/pages/Les-Bons-Profs/181074061992673,,,,Entreprise
les-chinois,Les Chinois,Les Chinois est une agence de communication interactive.,,,,48.855629,2.36317,4 rue de Jarente,75004,Paris,2002,http://www.leschinois.com,,leschinoistweet,https://www.facebook.com/AgenceLesChinois,,http://www.linkedin.com/company/69106,,Prestataire
les-colis-du-boucher,Les Colis du Boucher,Les Colis du Boucher sont nés d’une envie simple et gourmande : manger de la viande de qualité à un prix raisonnable. Une solution : se regrouper entre consommateurs pour acheter directement aux éleveurs garantissant ce plaisir.,,,,48.88120700000047,2.3209525630004464,82 rue de Rome,75008,Paris,2010,http://www.lescolisduboucher.com,guy@lescolisduboucher.com,,,,,,Entreprise
les-joyeux-recycleurs,Les joyeux recycleurs,« Les joyeux recycleurs » est une entreprise qui a pour mission d’améliorer le recyclage des déchets ménagers et de bureaux en apportant des solutions d'information et des solutions de collecte.,,,,48.87974285100046,2.345453063000434,23 rue Condorcet,75009,Paris,2013,http://www.lesjoyeuxrecycleurs.com,fabien@lesjoyeuxrecyleurs.com,Lesjoyeuxrecycl,https://www.facebook.com/lesjoyeuxrecycleurs/info,https://plus.google.com/u/0/b/112808647745108422818/112808647745108422818/about,http://www.linkedin.com/company/les-joyeux-recycleurs?trk=top_nav_home,,Entreprise
les-marchés-citoyens,Les Marchés Citoyens,"L'agence accompagne ses clients sur les nouveaux médias et les nouvelles consommation, en conseil, production et édition web . Elle gère LeMarcheCitoyen.net et ConsommerAutrement.net",,,,48.86667888000051,2.363400092000404,24 rue Béranger 75003 Paris,,,2006,http://www.les-mc.com,sebastien.ravut@les-mc.com,lmcitoyens,https://www.facebook.com/LesMarchesCitoyens,,,,Entreprise
lesdedicaces.com,Lesdedicaces.com,Lesdedicaces.com est le 1er moteur de recherche de séances de dédicaces. Il offre de nombreux services et permet à chacun-e de rencontrer l’auteur-e de son choix. La start-up est actuellement hébergée au Labo de l'édition.,,,,48.84358730500048,2.3512229850004474,2 rue Saint-Médard,75005,Paris,2013,http://www.lesdedicaces.com,contact@lesdedicaces.com,lesdedicaces,https://www.facebook.com/lesdedicacescom,https://plus.google.com/114310934458033334101/,,,Entreprise
lesmobilizers,Lesmobilizers,Lesmobilizers est une agence spécialisée dans la conception et le développement d'applications mobiles innovantes.,,,,48.868865,2.350711,127 rue d'Aboukir,75002,Paris,2009,http://www.lesmobilizers.com,,lesmobilizers,https://www.facebook.com/pages/Lesmobilizers/151035719380,,http://www.linkedin.com/company/565593,,Prestataire
leuville-objects,Leuville Objects,"Leuville Objects est une société de conseil, d'ingénierie et de service en informatique spécialisée en architectures Objet et en technologies Java, SOA et UML, du serveur au mobile.",,,,48.795261,2.13859,3 rue de la Porte de Buc,78000,Versailles,1996,http://www.leuville.com,,,,,,,Entreprise
lexis-numérique,Lexis Numérique,Lexis Numérique est un studio de création transmédia qui développe des jeux vidéo et des applications mobiles.,,,,48.83649,2.586675,7  rue Albert Einstein,77420,Champs-sur-Marne,1990,http://www.lexis-numerique.fr,,LexisNumerique,,,http://www.linkedin.com/company/92928,,Entreprise
lillo,Lillo,Lillo propose une plateforme de mini-jeux en ligne qui permettent de gagner des chèques cadeaux.,,,,48.833809,2.32445,149  avenue du Maine,75014,Paris,2011,http://www.lillo.fr,,Lillo_Jeux,http://www.facebook.com/pages/Lillo-communaut%C3%A9/131353206881276,,,,Entreprise
limonetik,Limonetik,Limonetik est une plateforme monétique SaaS qui simplifie et accélère la connexion entre les moyens de paiements et les sites marchands.,,,,48.883362,2.34782,13 boulevard de Rochechouart,75009,Paris,2008,http://www.limonetik.com,,limonetik,,,http://www.linkedin.com/company/1576021,,Entreprise
linagora,Linagora,"Linagora est un éditeur de logiciels de communication et de collaboration opensource qui propose également une gamme de services professionnels, de formations et de conseil.",,,,48.88517,2.2447,80 rue Roque de Fillol,92800,Puteaux,2000,http://www.linagora.com,,linagora,https://www.facebook.com/Linagora,https://plus.google.com/110831155962387402340,http://www.linkedin.com/company/21242,,Prestataire
lingueo,Lingueo,Lingueo propose aux entreprises et aux particuliers des cours de langues en visioconférence avec des professeurs particuliers natifs dans le monde entier.,,,,48.878719,2.36391,17 rue Eugène Varlin,75010,Paris,2007,http://www.lingueo.fr,,Lingueo,https://www.facebook.com/Lingueo,https://plus.google.com/117533426054492768333,http://www.linkedin.com/company/lingueo,,Entreprise
linkedin,LinkedIn,Linkedin est un réseau social professionnel dont la mission est de connecter les professionnels du monde entre eux pour améliorer leur productivité.,,,,48.872059,2.31307,91 rue du Faubourg Saint-Honoré,75008,Paris,2003,http://www.linkedin.com,,LinkedIn,https://www.facebook.com/LinkedIn,https://plus.google.com/+LinkedIn,http://www.linkedin.com/company/1337,,Entreprise
linkfluence,Linkfluence,Linkfluence est spécialisée dans le Social Media Intelligence et fournit des outils permettant d’écouter puis d’analyser la masse croissante des conversations du web social pour les transformer en recommandations et actions.,,,,48.920736,2.344561,153  boulevard Anatole France,93200,Saint Denis,2006,http://www.linkfluence.net,,linkfluence,https://www.facebook.com/linkfluence,,http://www.linkedin.com/company/985687,,Entreprise
